"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"417",2015-02-11 21:43:59,20.7,29.145,0,492,0.00439999485635369,0
"767",2015-02-12 03:34:00,20.6,24.6633333333333,0,604.666666666667,0.00369636651472605,0
"1521",2015-02-12 16:08:00,22.39,25.89,19,526.5,0.00433412265851602,0
"4069",2015-02-14 10:36:00,20.23,36.3266666666667,44,505.666666666667,0.00533535123655249,0
"4887",2015-02-15 00:14:00,19.9633333333333,35.6633333333333,0,529.333333333333,0.00515066138427544,0
"5921",2015-02-15 17:28:00,20.65,32.29,14,685,0.00486339118713754,0
"6419",2015-02-16 01:46:00,20.39,27.89,0,857,0.00412899225159303,0
"1486",2015-02-12 15:33:00,22.7,25.7,47,565.5,0.00438444930367711,0
"8677",2015-02-17 15:23:59,22.125,34.1675,441.5,1407.25,0.00564002073414682,1
"3220",2015-02-13 20:26:59,20.6,31.5,0,513,0.0047287877279186,0
"3809",2015-02-14 06:16:00,19.5666666666667,38.76,0,503,0.00546451442601671,0
"9025",2015-02-17 21:11:59,21,33.4,0,1543.5,0.00514241190902158,0
"3923",2015-02-14 08:10:00,19.7,37.2,0,503,0.00528670135064903,0
"316",2015-02-11 20:03:00,21,29.5,0,583,0.00453757019581831,0
"1969",2015-02-12 23:36:00,21,26.39,0,570,0.00405608317481411,0
"6006",2015-02-15 18:53:00,20.5,32.9,0,650.5,0.00491000476516581,0
"634",2015-02-12 01:21:00,20.6,25.8,0,532,0.00386778142264025,0
"6656",2015-02-16 05:43:00,20.5,25.29,0,798.5,0.00376740737633744,0
"4423",2015-02-14 16:30:00,20.1,35.79,25,516,0.00521341057015086,0
"5442",2015-02-15 09:29:00,21.2225,29.15,239,621.5,0.00454548268659784,0
"633",2015-02-12 01:20:00,20.6,25.945,0,526.5,0.00388965488877046,0
"6039",2015-02-15 19:25:59,20.39,32.7,0,659,0.00484664036562639,0
"7596",2015-02-16 21:23:00,20.39,30.2,0,724.666666666667,0.00447343719239004,0
"2926",2015-02-13 15:33:00,22.73,29,484,580,0.00496100733665431,1
"3421",2015-02-13 23:48:00,20,33.59,0,512,0.00486000025388971,0
"5800",2015-02-15 15:27:00,21.7,31.075,50,660.25,0.00499303433341824,0
"6978",2015-02-16 11:05:00,21.4633333333333,28.1666666666667,454,1048.66666666667,0.004456846073202,1
"6385",2015-02-16 01:12:00,20.2,28.39,0,811,0.00415411595650792,0
"643",2015-02-12 01:30:00,20.6,25.6,0,534.5,0.00383761363311907,0
"8054",2015-02-17 05:00:59,20.5,30.29,0,737.5,0.00451765856170965,0
"2736",2015-02-13 12:23:00,23.89,25.4,781,637,0.00465820189143931,1
"7446",2015-02-16 18:53:00,21.29,30.2,0,844.5,0.00473014831038467,0
"705",2015-02-12 02:31:59,20.6,25.29,0,555,0.00379085930639592,0
"5724",2015-02-15 14:10:59,22.05,30.34,77.25,662,0.00498013077578083,0
"9137",2015-02-17 23:04:00,20.84,30.745,0,1157,0.00468385390481723,0
"1199",2015-02-12 10:46:00,23.79,22.79,289,836.5,0.00415112041786,0
"8833",2015-02-17 18:00:00,22.2,34.3333333333333,419,1628.33333333333,0.00569383710159242,1
"19",2015-02-11 15:06:00,21.79,31.55,449.5,1059.5,0.00509817155006976,1
"4233",2015-02-14 13:20:00,20.7,34.7,40.5,495.75,0.00524570099145984,0
"5001",2015-02-15 02:08:00,19.945,34.5,0,538,0.00497560091192775,0
"58",2015-02-11 15:45:00,21.89,30.55,429,840.25,0.00496577380991492,1
"8314",2015-02-17 09:21:00,21,31.55,433,920.5,0.00485535429054128,1
"7610",2015-02-16 21:36:59,20.34,30.2,0,724,0.00445954341280494,0
"4427",2015-02-14 16:34:00,20.0333333333333,35.9,24,512.333333333333,0.00520784776948095,0
"3875",2015-02-14 07:21:59,19.6,38.29,0,504,0.00540896727594585,0
"3518",2015-02-14 01:25:00,19.89,35.59,0,504,0.00511648200641525,0
"3880",2015-02-14 07:27:00,19.6,38.09,0,500,0.00538047024631221,0
"5425",2015-02-15 09:11:59,20.79,29.5333333333333,153,618,0.00448400535382895,0
"898",2015-02-12 05:44:59,20.5,23.6966666666667,0,580.333333333333,0.00352870471814882,0
"3487",2015-02-14 00:53:59,19.89,34.9,0,507.5,0.00501648635147954,0
"2501",2015-02-13 08:28:00,21,25.65,11,515.5,0.00394162610307918,0
"370",2015-02-11 20:57:00,20.79,29.2966666666667,0,495.5,0.00444781563042489,0
"3243",2015-02-13 20:50:00,20.445,31.34,0,514.5,0.00465947723699815,0
"5176",2015-02-15 05:03:00,20.1,32.29,0,564,0.00469972496770391,0
"4799",2015-02-14 22:46:00,19.89,35.9,0,537,0.0051614179748336,0
"6235",2015-02-15 22:41:59,20.26,30.76,0,717.666666666667,0.00452027337191629,0
"8501",2015-02-17 12:28:00,21.7,32.9333333333333,454,1235.66666666667,0.005294167018498,1
"569",2015-02-12 00:16:00,20.6,27.15,0,504,0.00407149009971225,0
"1752",2015-02-12 19:59:00,21.29,27.745,0,558,0.00434294316887186,0
"7052",2015-02-16 12:19:00,21.29,28.156,454,896.2,0.00440773316662449,1
"7945",2015-02-17 03:11:59,20.1,30.39,0,722,0.00442121927598683,0
"4381",2015-02-14 15:48:00,19.79,36.2,24,516.5,0.00517246151018731,0
"5874",2015-02-15 16:40:59,21,31.89,31,673.666666666667,0.00490809111427274,0
"2164",2015-02-13 02:51:00,20.89,24.945,0,577.5,0.003806625543353,0
"5891",2015-02-15 16:58:00,20.89,32.09,24,684,0.00490555703050911,0
"4399",2015-02-14 16:06:00,20,35.9,37,517,0.00519701729991479,0
"7388",2015-02-16 17:55:00,21.9725,30.0725,419,975.25,0.00491241371442367,1
"2939",2015-02-13 15:46:00,22.6,29.2675,467.75,585.75,0.00496747506469679,1
"6956",2015-02-16 10:43:00,21.39,27.39,459,972.75,0.00431353785925312,1
"4754",2015-02-14 22:01:00,19.79,35.45,0,537,0.00506442470364228,0
"1314",2015-02-12 12:40:59,24.2,22.7,336.333333333333,726.333333333333,0.00423842033124109,0
"2858",2015-02-13 14:25:00,23.5,27.05,570,565.5,0.00484712935702254,1
"7785",2015-02-17 00:32:00,20.2,30.39,0,711,0.00444885553202324,0
"4783",2015-02-14 22:30:00,19.89,36,0,532.5,0.00517591482227579,0
"3427",2015-02-13 23:54:00,20,33.5,0,508,0.00484687704990708,0
"5734",2015-02-15 14:21:00,22,30.39,110,663.666666666667,0.00497309448529571,0
"5457",2015-02-15 09:43:59,21.5,28.89,228.5,638,0.00458249529228513,0
"100",2015-02-11 16:27:00,21.865,30.15,438,766.75,0.00489271060254199,1
"6042",2015-02-15 19:28:59,20.39,32.7,0,664,0.00484664036562639,0
"260",2015-02-11 19:07:00,21.2,29.495,0,598.5,0.00459328415879708,0
"474",2015-02-11 22:40:59,20.5,28.0966666666667,0,495,0.00418832700057701,0
"8217",2015-02-17 07:44:00,20.7,30.29,0,770.5,0.00457412568546629,0
"7460",2015-02-16 19:07:00,21,30.29,0,811,0.00465999516919142,0
"5861",2015-02-15 16:27:59,21.1333333333333,31.89,24,670,0.00494878235295446,0
"2994",2015-02-13 16:40:59,21.79,31.2,444,606.75,0.00504115659474208,1
"2690",2015-02-13 11:37:00,23.865,25.34,805.25,702,0.00464008383454557,1
"4166",2015-02-14 12:13:00,20.79,34.5,44,507.25,0.0052444456258698,0
"3926",2015-02-14 08:12:59,19.79,37.2,0,501,0.00531656850798938,0
"338",2015-02-11 20:25:00,21,30.09,0,497,0.00462899698233093,0
"8509",2015-02-17 12:36:00,21.7,32.925,442,1189.2,0.00529281600206551,1
"6763",2015-02-16 07:30:00,20.39,24.6,0,805,0.00363907252076092,0
"5707",2015-02-15 13:53:59,22.2,30,57,661.75,0.00496945591117598,0
"4736",2015-02-14 21:42:59,19.8233333333333,35.23,0,530.666666666667,0.00504324338234415,0
"3599",2015-02-14 02:45:59,19.745,36.4,0,503.5,0.00518665234394312,0
"4549",2015-02-14 18:36:00,19.84,35.4,0,523,0.00507306175318557,0
"9059",2015-02-17 21:46:00,20.89,32.7,0,1528,0.00499955647691461,0
"148",2015-02-11 17:15:00,21.945,30.3425,433,799.25,0.00494849377021143,1
"3306",2015-02-13 21:53:00,20.26,31.26,0,507,0.00459429257816965,0
"4893",2015-02-15 00:20:00,20,35.59,0,534,0.00515176885328093,0
"6059",2015-02-15 19:46:00,20.445,32.645,0,675,0.00485501265419304,0
"1800",2015-02-12 20:47:00,21.2,27.29,0,553,0.00424755248909092,0
"1808",2015-02-12 20:55:00,21.2,27.29,0,566,0.00424755248909092,0
"3952",2015-02-14 08:38:59,19.865,36.7675,14,501.75,0.00527894174606436,0
"3394",2015-02-13 23:21:00,20.1,32.745,0,500.5,0.00476645650902515,0
"4873",2015-02-15 00:00:00,19.89,35.745,0,535.5,0.00513894918568269,0
"4512",2015-02-14 17:58:59,19.89,35.5,0,515.5,0.00510343728618814,0
"2856",2015-02-13 14:23:00,23.445,26.7675,583.5,558.5,0.00478011196058261,1
"5718",2015-02-15 14:05:00,22.1,30.29,87,660.666666666667,0.00498715756435606,0
"3684",2015-02-14 04:11:00,19.65,36.545,0,502.5,0.00517660573306873,0
"4653",2015-02-14 20:19:59,19.84,35.3725,0,523.25,0.00506908869807865,0
"6771",2015-02-16 07:38:00,20.39,24.5,0,814,0.0036241933491251,0
"4766",2015-02-14 22:13:00,19.89,35.7,0,528,0.00513242629037914,0
"6313",2015-02-16 00:00:00,20.26,29.4633333333333,0,735.333333333333,0.00432839835343693,0
"8763",2015-02-17 16:50:00,22.15,34.495,429,1500.5,0.00570333691630834,1
"254",2015-02-11 19:01:00,21.2,30.1,0,608,0.00468821152431995,0
"6519",2015-02-16 03:26:00,20.445,26.65,0,871,0.0039577542811337,0
"8326",2015-02-17 09:33:00,21.1,31.39,433,946.75,0.00486054511174767,1
"1792",2015-02-12 20:38:59,21.2,28.245,0,563,0.00439724430059451,0
"8821",2015-02-17 17:48:00,22.2,34.2175,433,1696,0.00567445206212065,1
"2594",2015-02-13 10:01:00,22.7,24.9725,723.5,598,0.00425948704673893,0
"2733",2015-02-13 12:20:00,23.89,25.2,775,647.333333333333,0.0046212506255852,1
"8307",2015-02-17 09:14:00,20.9725,31.1475,423.666666666667,864.333333333333,0.0047847765090403,1
"1617",2015-02-12 17:44:00,21.89,27.89,279.333333333333,603.666666666667,0.00453025289350595,1
"8535",2015-02-17 13:01:59,21.7,33.095,33.5,1164.5,0.00532037788888648,0
"6300",2015-02-15 23:47:00,20.26,29.6333333333333,0,727,0.0043535475098628,0
"9269",2015-02-18 01:15:59,20.79,27.89,0,1323.5,0.00423280239666859,0
"1192",2015-02-12 10:38:59,23.7,22.945,289,804.5,0.00415681306690622,0
"329",2015-02-11 20:16:00,20.9266666666667,29.5933333333333,0,512,0.00453140356716867,0
"4970",2015-02-15 01:37:00,20,34.9,0,536.25,0.00505107800353441,0
"4146",2015-02-14 11:53:00,20.7,35.03,387.333333333333,513.666666666667,0.00529601282436919,0
"4228",2015-02-14 13:14:59,20.79,34.59,48.5,498.5,0.00525824244571833,0
"6261",2015-02-15 23:08:00,20.29,30.34,0,731,0.00446644489254803,0
"5549",2015-02-15 11:16:00,22.1,29.15,293.5,636.5,0.00479801211664778,0
"3411",2015-02-13 23:38:00,20,33.29,0,507.5,0.0048162583773141,0
"4112",2015-02-14 11:19:00,20.736,35.4,47.8,503.5,0.00536441824856496,0
"6256",2015-02-15 23:03:00,20.2,30.39,0,727,0.00444885553202324,0
"1993",2015-02-13 00:00:00,21.05,25.59,0,568.5,0.00394452636448711,0
"3116",2015-02-13 18:42:59,21.29,32.4,0,537,0.00507754154636647,0
"3393",2015-02-13 23:19:59,20.1,32.745,0,499,0.00476645650902515,0
"6633",2015-02-16 05:19:59,20.39,25.55,0,797.5,0.00378045995782916,0
"7375",2015-02-16 17:42:00,22,30.2,419,987,0.00494175539235679,1
"8357",2015-02-17 10:04:00,21.2,31.34,433,956.75,0.00488286331393826,1
"8597",2015-02-17 14:04:00,21.79,33.925,433.5,1205.5,0.00548533280564403,1
"6100",2015-02-15 20:26:59,20.39,32.245,0,679.5,0.00477868429285228,0
"8640",2015-02-17 14:47:00,22.1,34.545,444,1353.5,0.00569414398611036,1
"5251",2015-02-15 06:17:59,20,32.2,0,573.5,0.00465738092949067,0
"929",2015-02-12 06:16:00,20.5,23.1966666666667,0,599,0.00345383556196399,0
"4252",2015-02-14 13:38:59,20.6,35.2,75.75,496.5,0.00528895566376233,0
"244",2015-02-11 18:51:00,21.3233333333333,29.33,0,1760,0.00460234373974201,0
"3656",2015-02-14 03:42:59,19.7,36.59,0,499.333333333333,0.00519928617323243,0
"8094",2015-02-17 05:41:00,20.34,30.5,0,738.5,0.00450416430863932,0
"4897",2015-02-15 00:23:59,20,35.5,0,537,0.00513863343033455,0
"1234",2015-02-12 11:21:00,24.1,22.4175,278,756.75,0.00416011361672654,0
"6070",2015-02-15 19:57:00,20.39,32.5,0,676,0.00481676774943883,0
"9290",2015-02-18 01:37:00,20.79,27.65,0,1348.5,0.00419613241286596,0
"2981",2015-02-13 16:27:59,21.89,30.9725,438,610.5,0.00503500532475285,1
"1971",2015-02-12 23:38:00,21,26.6633333333333,0,566,0.00409837069796074,0
"2787",2015-02-13 13:14:00,23.89,25.445,243,578,0.00466651652684621,0
"5184",2015-02-15 05:10:59,20.1,32.2675,0,566.25,0.00469642542503199,0
"5895",2015-02-15 17:02:00,20.89,32.1633333333333,24,685,0.00491685601988569,0
"5567",2015-02-15 11:34:00,22.5,28.6666666666667,350,629.333333333333,0.00483501219157123,0
"246",2015-02-11 18:53:00,21.29,29.03,0,1255.66666666667,0.00454555500550858,0
"2605",2015-02-13 10:12:00,22.89,24.865,722.25,598.5,0.0042905000257166,1
"3955",2015-02-14 08:42:00,19.89,36.7,7,507.75,0.00527741152272173,0
"6698",2015-02-16 06:24:59,20.39,25.0333333333333,0,799.333333333333,0.00370355711035889,0
"7271",2015-02-16 15:58:00,21.89,29.1,454,892,0.00472829075006353,1
"2544",2015-02-13 09:10:59,21.6333333333333,25.8633333333333,509.666666666667,579,0.0041330555821899,1
"1941",2015-02-12 23:08:00,21,26.05,0,568,0.00400348959305238,0
"3928",2015-02-14 08:15:00,19.79,37.09,0,507.5,0.00530071349666509,0
"3924",2015-02-14 08:10:59,19.745,37.245,0,505,0.00530808429242442,0
"7129",2015-02-16 13:36:00,21.7,28.2,454,865,0.00452772563213056,1
"9424",2015-02-18 03:51:00,20.79,26.2,0,1350.5,0.00397467591370672,0
"6501",2015-02-16 03:08:00,20.39,26.89,0,867,0.00397999933345114,0
"1242",2015-02-12 11:29:00,24.1,22.4633333333333,275,866,0.00416867611329593,0
"13",2015-02-11 15:00:00,21.79,31.395,442,1061.5,0.00507292079078337,1
"3356",2015-02-13 22:43:00,20.1666666666667,31.79,0,513.666666666667,0.00464567788112868,0
"294",2015-02-11 19:40:59,21,29.495,0,533,0.00453679550654645,0
"5631",2015-02-15 12:38:00,23,28.5,316.25,632.25,0.00495585273839422,0
"4929",2015-02-15 00:55:59,19.89,35.4,0,543.333333333333,0.00508894378907528,0
"7091",2015-02-16 12:58:00,21.5,28.1,456.5,901,0.00445628872178248,1
"5430",2015-02-15 09:16:59,20.8233333333333,29.5333333333333,112.333333333333,622.666666666667,0.00449328249727103,0
"3805",2015-02-14 06:11:59,19.6,38.7,0,502,0.00546739428067868,0
"2357",2015-02-13 06:04:00,20.7,25.445,0,548,0.00383796245719121,0
"8919",2015-02-17 19:25:59,21.2,34.29,0,1467,0.00534643258419408,0
"5912",2015-02-15 17:19:00,20.73,32.2,20.6666666666667,680.333333333333,0.00487388223761316,0
"6439",2015-02-16 02:06:00,20.39,27.55,0,854.25,0.00407832670225722,0
"9527",2015-02-18 05:34:00,20.79,26.29,0,1550.5,0.00398841692997244,0
"4775",2015-02-14 22:21:59,19.89,35.925,0,532,0.00516504212386495,0
"388",2015-02-11 21:15:00,20.79,29.445,0,486.5,0.00447049743279047,0
"1848",2015-02-12 21:35:00,21.1,27.15,0,564.5,0.00419957487636183,0
"1249",2015-02-12 11:36:00,24.1,22.5,257.25,799.5,0.00417552627916119,0
"7931",2015-02-17 02:57:59,19.89,30.6,0,713,0.00439404290637603,0
"7696",2015-02-16 23:03:00,20.29,30.29,0,716,0.00445903147096821,0
"1191",2015-02-12 10:38:00,23.675,22.745,289,795.75,0.00411410131786791,1
"7464",2015-02-16 19:11:00,20.945,30.29,0,803.5,0.00464414669280217,0
"6659",2015-02-16 05:45:59,20.4633333333333,25.29,0,796,0.00375884044438521,0
"9482",2015-02-18 04:49:00,20.79,26.1,0,1510,0.00395940882536073,0
"7191",2015-02-16 14:38:00,21.7,28.79,469,911.5,0.00462315873885162,1
"9178",2015-02-17 23:44:59,20.89,29.89,0,1250,0.00456677663475476,0
"2738",2015-02-13 12:24:59,23.89,25.1725,760.25,660,0.0046161701673137,1
"2273",2015-02-13 04:40:00,20.89,24.445,0,577,0.00372986763101456,0
"3221",2015-02-13 20:28:00,20.5333333333333,31.5,0,512,0.00470923789681501,0
"554",2015-02-12 00:01:00,20.55,26.85,0,505.5,0.00401373437664451,0
"9242",2015-02-18 00:49:00,20.89,28.445,0,1366,0.00434445867035411,0
"516",2015-02-11 23:23:00,20.6,27.295,0,495,0.00409337780724628,0
"6953",2015-02-16 10:40:00,21.39,27.29,462.333333333333,969.666666666667,0.00429768045855521,1
"3867",2015-02-14 07:14:00,19.5666666666667,38.56,0,504.666666666667,0.00543607132772552,0
"4859",2015-02-14 23:45:59,20,35.7,0,536,0.00516782400636706,0
"8071",2015-02-17 05:18:00,20.55,30.2,0,744,0.0045181545190451,0
"4957",2015-02-15 01:24:00,20,35,0,538,0.00506566887689254,0
"6822",2015-02-16 08:29:00,20.39,24.29,14,819,0.00359294939221495,0
"8929",2015-02-17 19:36:00,21.15,34.29,0,1472.5,0.00532990767706535,0
"8089",2015-02-17 05:36:00,20.39,30.5,0,733,0.00451819810797625,0
"2704",2015-02-13 11:51:00,23.89,25.2,806.25,679,0.0046212506255852,1
"5907",2015-02-15 17:13:59,20.79,32.09,6,682.333333333333,0.00487522304412235,0
"4993",2015-02-15 01:59:59,20,34.5225,0,538.5,0.00499600357590737,0
"1805",2015-02-12 20:51:59,21.2,27.5233333333333,0,562,0.00428411979955829,0
"6676",2015-02-16 06:03:00,20.39,25.2,0,796.5,0.00372836241524473,0
"2130",2015-02-13 02:17:00,21,24.495,0,574.5,0.00376306388153929,0
"1043",2015-02-12 08:10:00,20.55,22.1475,7,855.5,0.00330703278281957,0
"660",2015-02-12 01:46:59,20.6,25.95,0,541.5,0.0038904091734928,0
"2017",2015-02-13 00:23:59,21,25.295,0,574,0.00388673249594857,0
"3072",2015-02-13 17:58:59,21.245,32.6725,419,573.75,0.00510636655464018,1
"2813",2015-02-13 13:40:00,23.7675,25.7475,668.5,545,0.00468748568844322,0
"4597",2015-02-14 19:24:00,19.79,35.4,0,532,0.00505722357326604,0
"6972",2015-02-16 10:59:00,21.5,27.8233333333333,439,1000,0.00441210181574824,1
"652",2015-02-12 01:38:59,20.6,25.745,0,540,0.00385948499059386,0
"6688",2015-02-16 06:15:00,20.39,25.1,0,797,0.00371347899630811,0
"6760",2015-02-16 07:27:00,20.39,24.6,0,809,0.00363907252076092,0
"9304",2015-02-18 01:51:00,20.79,27.245,0,2076.5,0.00413426155241865,0
"8529",2015-02-17 12:55:59,21.7,33,474,1142,0.00530497535946122,1
"5560",2015-02-15 11:26:59,22.39,28.7,289,631.25,0.00480816783272686,0
"4503",2015-02-14 17:50:00,19.89,35.5,0,516,0.00510343728618814,0
"8947",2015-02-17 19:53:59,21.1,34.245,0,1488.5,0.0053063954553692,0
"2058",2015-02-13 01:05:00,21,25.25,0,577.5,0.00387977483895867,0
"5071",2015-02-15 03:17:59,20.1,33.7,0,547,0.0049065656418467,0
"3546",2015-02-14 01:53:00,19.79,35.9,0,507,0.0051292423206035,0
"5111",2015-02-15 03:58:00,20.1,33,0,554,0.00480386171918592,0
"5490",2015-02-15 10:17:00,21.89,29,136.5,646.5,0.0047119192394134,0
"1446",2015-02-12 14:53:00,23.2,25.29,70,583,0.00444758043506813,0
"7939",2015-02-17 03:06:00,20,30.39,0,724,0.00439373474883846,0
"8619",2015-02-17 14:25:59,22,34.545,469,1296,0.00565921525072799,1
"1146",2015-02-12 09:53:00,22.89,24.245,625.75,1040.25,0.00418279849312655,1
"369",2015-02-11 20:55:59,20.8233333333333,30.1266666666667,0,494,0.00458421917265433,0
"3759",2015-02-14 05:25:59,19.6,38.29,0,510,0.00540896727594585,0
"2500",2015-02-13 08:26:59,20.89,25.6,13,514.5,0.00390720690639245,0
"1648",2015-02-12 18:15:00,21.89,28.54,0,610,0.00463662130561013,0
"3254",2015-02-13 21:01:00,20.39,31.2,0,514,0.00462266512278733,0
"9553",2015-02-18 06:00:00,20.79,26.39,0,1486,0.00400368543337811,0
"4213",2015-02-14 13:00:00,20.5,35,189,495.5,0.00522604254902212,0
"3205",2015-02-13 20:12:00,20.6,31.7,0,511,0.00475904149675229,0
"8546",2015-02-17 13:13:00,21.7,33.09,26.25,1136.5,0.00531956721058616,0
"4944",2015-02-15 01:11:00,19.89,35.2,0,539.5,0.00505995880458261,0
"7408",2015-02-16 18:15:00,21.79,30.2,0,941,0.00487831383431837,0
"5010",2015-02-15 02:17:00,19.89,34.4,0,547,0.00494404565624152,0
"4643",2015-02-14 20:10:00,19.79,35.5,0,524,0.0050716259994161,0
"8577",2015-02-17 13:44:00,21.73,33.86,449,1170,0.00545451788096643,1
"4684",2015-02-14 20:51:00,19.89,35.4,0,529,0.00508894378907528,0
"4752",2015-02-14 21:59:00,19.89,35.4,0,532,0.00508894378907528,0
"3853",2015-02-14 07:00:00,19.5,39.06,0,508.333333333333,0.00548420556766273,0
"6897",2015-02-16 09:43:59,21.29,27.22,498.25,992.25,0.00426020171468262,1
"85",2015-02-11 16:12:00,21.89,30.2,429,786,0.00490843383598124,1
"3718",2015-02-14 04:45:00,19.6,36.79,0,501.666666666667,0.00519530263415887,0
"5526",2015-02-15 10:53:00,21.73,29.29,85.6666666666667,631.666666666667,0.0047127572717759,0
"8459",2015-02-17 11:45:59,21.4725,32.6725,429,1115,0.00517867309763639,1
"4324",2015-02-14 14:51:00,20,35.9,33.25,504.5,0.00519701729991479,0
"1454",2015-02-12 15:01:00,23.1,25.39,62,576.666666666667,0.0044381843433123,0
"183",2015-02-11 17:50:00,21.79,29.34,419,665.666666666667,0.00473833669282797,1
"1160",2015-02-12 10:07:00,23.05,23.295,664,891,0.00405720993850829,1
"5690",2015-02-15 13:37:00,22.39,29.79,92.25,659.5,0.00499224333885032,0
"4267",2015-02-14 13:53:59,20.5,35.4,37,509,0.00528627635280048,0
"2356",2015-02-13 06:03:00,20.7,25.2933333333333,0,546.666666666667,0.00381494570960929,0
"9437",2015-02-18 04:04:00,20.79,26.1,0,1421,0.00395940882536073,0
"7187",2015-02-16 14:34:00,21.7,29,449,920.666666666667,0.00465713347075559,1
"528",2015-02-11 23:35:00,20.6,27,0,498,0.00404884925400269,0
"996",2015-02-12 07:23:00,20.5,22.895,0,733,0.00340867317218982,0
"464",2015-02-11 22:31:00,20.6,28.945,0,497,0.00434255265953035,0
"9531",2015-02-18 05:38:00,20.79,26.29,0,1508.5,0.00398841692997244,0
"8260",2015-02-17 08:26:59,20.6,30.39,0,794,0.00456093238421853,0
"6605",2015-02-16 04:52:00,20.39,25.79,0,795,0.00381618900121772,0
"6238",2015-02-15 22:45:00,20.2,30.65,0,715.5,0.00448719205871083,0
"5149",2015-02-15 04:36:00,20.1,32.5,0,557,0.00473052237482555,0
"4729",2015-02-14 21:36:00,19.89,35.2,0,531,0.00505995880458261,0
"6794",2015-02-16 08:00:59,20.39,24.39,0,814,0.003607827077725,0
"4428",2015-02-14 16:34:59,20,35.9,24,514.75,0.00519701729991479,0
"9560",2015-02-18 06:07:00,20.79,26.5,0,1569.5,0.00402048164742504,0
"8144",2015-02-17 06:30:59,20.5,30.39,0,748.5,0.0045326819356264,0
"1838",2015-02-12 21:24:59,21.15,26.895,0,561.5,0.00417274569728117,0
"8390",2015-02-17 10:37:00,21.29,31.34,433,983,0.00491011310595914,1
"7117",2015-02-16 13:24:00,21.5,28.1,459,871,0.00445628872178248,1
"9033",2015-02-17 21:20:00,20.89,33.2,0,1545,0.00507662622843585,0
"8517",2015-02-17 12:43:59,21.7,32.925,460.25,1170,0.00529281600206551,1
"3363",2015-02-13 22:50:00,20.175,31.79,0,511,0.00464809134574222,0
"4346",2015-02-14 15:13:00,19.89,36.09,24,513.5,0.00518896255799795,0
"4339",2015-02-14 15:06:00,19.945,36,24,512,0.00519373775895339,0
"6750",2015-02-16 07:17:00,20.39,24.7,0,813,0.00365395240015394,0
